measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Global,Both,Late Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,Post Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,Post Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,Post Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,1 to 4,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,1 to 4,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,1 to 4,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,5 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,5 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,5 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,10 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,10 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,10 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,15 to 19,Ischemic heart disease,Number,2019,46672.02323378341,62656.30960072552,33099.470604638955
Prevalence,Global,Female,15 to 19,Ischemic heart disease,Number,2019,43844.369009551236,58718.084590718805,31512.229365586845
Prevalence,Global,Both,15 to 19,Ischemic heart disease,Number,2019,90516.39224333465,121018.07100044028,64789.13114715542
Prevalence,Global,Male,20 to 24,Ischemic heart disease,Number,2019,128362.32716903814,161956.59336130726,100172.82286590151
Prevalence,Global,Female,20 to 24,Ischemic heart disease,Number,2019,112791.50477814265,143027.95183520432,86899.78403909795
Prevalence,Global,Both,20 to 24,Ischemic heart disease,Number,2019,241153.83194718082,305356.7504498492,186511.42165934067
Prevalence,Global,Male,25 to 29,Ischemic heart disease,Number,2019,401833.7318812837,484468.08565407904,329669.17929719214
Prevalence,Global,Female,25 to 29,Ischemic heart disease,Number,2019,333685.7599857843,396165.126718471,275197.31593815057
Prevalence,Global,Both,25 to 29,Ischemic heart disease,Number,2019,735519.4918670678,878316.7755283306,604111.9442129052
Prevalence,Global,Male,30 to 34,Ischemic heart disease,Number,2019,911044.1091393891,1097247.5734964428,746837.9767975115
Prevalence,Global,Female,30 to 34,Ischemic heart disease,Number,2019,722753.5673513901,872574.7512316569,594910.4163520235
Prevalence,Global,Both,30 to 34,Ischemic heart disease,Number,2019,1633797.6764907793,1965563.34149035,1343404.1804585985
Prevalence,Global,Male,35 to 39,Ischemic heart disease,Number,2019,1601384.8440425883,1941646.0486678393,1333358.0763669135
Prevalence,Global,Female,35 to 39,Ischemic heart disease,Number,2019,1173945.526476361,1414120.376580615,978557.9991276005
Prevalence,Global,Both,35 to 39,Ischemic heart disease,Number,2019,2775330.370518949,3363363.697954226,2314013.925038478
Prevalence,Global,Male,40 to 44,Ischemic heart disease,Number,2019,2795688.2126398715,3378418.367316419,2339418.579476529
Prevalence,Global,Female,40 to 44,Ischemic heart disease,Number,2019,1895918.150602431,2298370.8812226476,1580218.5351481624
Prevalence,Global,Both,40 to 44,Ischemic heart disease,Number,2019,4691606.363242302,5695311.511079396,3932102.080759118
Prevalence,Global,Male,45 to 49,Ischemic heart disease,Number,2019,5034437.878584348,5911424.492563395,4285016.742546197
Prevalence,Global,Female,45 to 49,Ischemic heart disease,Number,2019,3179978.839845891,3806244.5428134184,2684417.8824457657
Prevalence,Global,Both,45 to 49,Ischemic heart disease,Number,2019,8214416.718430239,9692030.427831966,6949055.301044631
Prevalence,Global,Male,50 to 54,Ischemic heart disease,Number,2019,8174546.913542929,9716672.184778495,6965581.73147377
Prevalence,Global,Female,50 to 54,Ischemic heart disease,Number,2019,4959600.380750735,6042086.821011251,4170622.7887498313
Prevalence,Global,Both,50 to 54,Ischemic heart disease,Number,2019,13134147.294293664,15764870.562014692,11115427.225413214
Prevalence,Global,Male,55 to 59,Ischemic heart disease,Number,2019,11697724.670997042,13634930.522552053,10133387.10262245
Prevalence,Global,Female,55 to 59,Ischemic heart disease,Number,2019,6867474.2128567565,8139131.55072976,5839886.054775744
Prevalence,Global,Both,55 to 59,Ischemic heart disease,Number,2019,18565198.8838538,21712415.97397497,15970836.536463238
Prevalence,Global,Male,60 to 64,Ischemic heart disease,Number,2019,15217451.526573436,17842179.689297237,13030807.194751274
Prevalence,Global,Female,60 to 64,Ischemic heart disease,Number,2019,9162540.274935398,11012312.16908929,7669813.36166945
Prevalence,Global,Both,60 to 64,Ischemic heart disease,Number,2019,24379991.801508836,28909240.803556804,20718057.74599654
Prevalence,Global,Male,65 to 69,Ischemic heart disease,Number,2019,18723840.36738994,21612850.779175825,16242672.125028666
Prevalence,Global,Female,65 to 69,Ischemic heart disease,Number,2019,12261939.110584302,14447243.739266403,10481145.578873694
Prevalence,Global,Both,65 to 69,Ischemic heart disease,Number,2019,30985779.477974247,36063113.8821026,26691979.343313597
Prevalence,Global,Male,70 to 74,Ischemic heart disease,Number,2019,17523077.81884618,20043446.289531432,15259138.007869659
Prevalence,Global,Female,70 to 74,Ischemic heart disease,Number,2019,12334931.710643409,14432766.173681952,10480200.082011063
Prevalence,Global,Both,70 to 74,Ischemic heart disease,Number,2019,29858009.529489588,34498475.63079513,25746811.08230654
Prevalence,Global,Male,75 to 79,Ischemic heart disease,Number,2019,14313894.016005052,16322452.167327674,12497740.28549963
Prevalence,Global,Female,75 to 79,Ischemic heart disease,Number,2019,11534617.579993958,13362841.400556127,9901666.132053534
Prevalence,Global,Both,75 to 79,Ischemic heart disease,Number,2019,25848511.59599901,29629888.09867932,22407012.676723834
Prevalence,Global,Male,80 plus,Ischemic heart disease,Number,2019,17080822.37751901,19531884.950797316,15044324.429650448
Prevalence,Global,Female,80 plus,Ischemic heart disease,Number,2019,18984648.002375845,21962962.25938946,16624768.307136899
Prevalence,Global,Both,80 plus,Ischemic heart disease,Number,2019,36065470.37989485,41453335.90808641,31637005.123621564
Prevalence,Global,Male,All Ages,Ischemic heart disease,Number,2019,113650780.8175639,126035009.86954674,102282038.22439483
Prevalence,Global,Female,All Ages,Ischemic heart disease,Number,2019,83568668.99018995,93579949.15479185,74700049.47554468
Prevalence,Global,Both,All Ages,Ischemic heart disease,Number,2019,197219449.80775383,219501074.4942616,177688201.28184822
Prevalence,Global,Male,5-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,5-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,5-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,15-49 years,Ischemic heart disease,Number,2019,10919423.126690304,12804025.4622009,9420468.185667252
Prevalence,Global,Female,15-49 years,Ischemic heart disease,Number,2019,7462917.718049551,8810996.715056922,6399869.340093921
Prevalence,Global,Both,15-49 years,Ischemic heart disease,Number,2019,18382340.844739854,21561157.217728533,15831200.600334125
Prevalence,Global,Male,50-69 years,Ischemic heart disease,Number,2019,53813563.47850335,61540588.64788616,47060274.782398514
Prevalence,Global,Female,50-69 years,Ischemic heart disease,Number,2019,33251553.97912719,38822254.697422825,28680040.518917974
Prevalence,Global,Both,50-69 years,Ischemic heart disease,Number,2019,87065117.45763052,100308317.79759492,75829901.48730257
Prevalence,Global,Male,70+ years,Ischemic heart disease,Number,2019,48917794.21237024,55192991.57787669,43362242.959958486
Prevalence,Global,Female,70+ years,Ischemic heart disease,Number,2019,42854197.293013215,48743610.47239184,37420161.595017746
Prevalence,Global,Both,70+ years,Ischemic heart disease,Number,2019,91771991.50538345,104020816.90884611,80795560.6892185
Prevalence,Global,Male,<1 year,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,<1 year,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,<1 year,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,80 to 84,Ischemic heart disease,Number,2019,10202106.287273036,11833996.763700979,8849088.028508868
Prevalence,Global,Female,80 to 84,Ischemic heart disease,Number,2019,9964296.483415704,11783330.709093371,8535728.354545781
Prevalence,Global,Both,80 to 84,Ischemic heart disease,Number,2019,20166402.770688742,23623835.80654658,17402962.405841053
Prevalence,Global,Male,85 to 89,Ischemic heart disease,Number,2019,4979536.197212518,5751428.964805494,4334980.382235741
Prevalence,Global,Female,85 to 89,Ischemic heart disease,Number,2019,5804440.68962219,6769244.608190061,5005107.301462914
Prevalence,Global,Both,85 to 89,Ischemic heart disease,Number,2019,10783976.886834707,12499620.50907617,9346015.253054941
Prevalence,Global,Male,90 to 94,Ischemic heart disease,Number,2019,1560054.7863488889,1823778.087091453,1314930.527114169
Prevalence,Global,Female,90 to 94,Ischemic heart disease,Number,2019,2494936.546663851,2920953.8541598665,2080911.1674055639
Prevalence,Global,Both,90 to 94,Ischemic heart disease,Number,2019,4054991.3330127397,4743359.487113262,3394435.820720979
Prevalence,Global,Male,20 plus,Ischemic heart disease,Number,2019,113604108.7943301,125999946.19725256,102238977.80824098
Prevalence,Global,Female,20 plus,Ischemic heart disease,Number,2019,83524824.62118042,93541127.9352374,74669329.13714527
Prevalence,Global,Both,20 plus,Ischemic heart disease,Number,2019,197128933.41551057,219426602.35643777,177605469.41717273
Prevalence,Global,Male,0 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,0 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,0 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,50 to 74 years,Ischemic heart disease,Number,2019,71336641.29734953,81094926.66577354,62759747.52109974
Prevalence,Global,Female,50 to 74 years,Ischemic heart disease,Number,2019,45586485.6897706,52657143.76072703,39562898.03188396
Prevalence,Global,Both,50 to 74 years,Ischemic heart disease,Number,2019,116923126.9871201,133697603.9575238,102481986.38883826
Prevalence,Global,Male,Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,25 plus,Ischemic heart disease,Number,2019,113475746.46716107,125893038.39612055,102115402.88003577
Prevalence,Global,Female,25 plus,Ischemic heart disease,Number,2019,83412033.11640225,93420446.90106967,74580460.99158612
Prevalence,Global,Both,25 plus,Ischemic heart disease,Number,2019,196887779.58356333,219180783.01453793,177375511.644416
Prevalence,Global,Male,<20 years,Ischemic heart disease,Number,2019,46672.02323378341,62656.30960072552,33099.470604638955
Prevalence,Global,Female,<20 years,Ischemic heart disease,Number,2019,43844.36900955124,58718.084590718805,31512.22936558685
Prevalence,Global,Both,<20 years,Ischemic heart disease,Number,2019,90516.39224333465,121018.07100044028,64789.13114715543
Prevalence,Global,Male,10 to 24,Ischemic heart disease,Number,2019,175034.35040282155,221268.99359168945,134838.67815826263
Prevalence,Global,Female,10 to 24,Ischemic heart disease,Number,2019,156635.8737876939,199206.1639747686,120043.36077005789
Prevalence,Global,Both,10 to 24,Ischemic heart disease,Number,2019,331670.2241905154,420121.7936023822,254891.3274974773
Prevalence,Global,Male,85 plus,Ischemic heart disease,Number,2019,6878716.0902459705,7891009.178251399,5982949.095946085
Prevalence,Global,Female,85 plus,Ischemic heart disease,Number,2019,9020351.51896014,10453112.3872392,7801250.929487162
Prevalence,Global,Both,85 plus,Ischemic heart disease,Number,2019,15899067.609206114,18318752.8745865,13807863.767670276
Prevalence,Global,Male,10 to 54,Ischemic heart disease,Number,2019,19093970.040233232,22063320.754064187,16606542.235758925
Prevalence,Global,Female,10 to 54,Ischemic heart disease,Number,2019,12422518.098800285,14580021.901078336,10725177.448740039
Prevalence,Global,Both,10 to 54,Ischemic heart disease,Number,2019,31516488.139033522,36651574.44307194,27376252.80846052
Prevalence,Global,Male,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Female,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Both,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Global,Male,5 to 19,Ischemic heart disease,Number,2019,46672.02323378341,62656.30960072552,33099.470604638955
Prevalence,Global,Female,5 to 19,Ischemic heart disease,Number,2019,43844.36900955124,58718.0845907188,31512.22936558685
Prevalence,Global,Both,5 to 19,Ischemic heart disease,Number,2019,90516.39224333467,121018.07100044032,64789.13114715544
Prevalence,Global,Male,15 to 39,Ischemic heart disease,Number,2019,3089297.0354660824,3692094.6827220996,2589301.72186449
Prevalence,Global,Female,15 to 39,Ischemic heart disease,Number,2019,2387020.727601229,2850057.3121771277,2005555.260544791
Prevalence,Global,Both,15 to 39,Ischemic heart disease,Number,2019,5476317.763067312,6524256.1531795785,4588620.658077608
Prevalence,Global,Male,25 to 49,Ischemic heart disease,Number,2019,10744388.776287481,12595447.754294287,9273570.455004875
Prevalence,Global,Female,25 to 49,Ischemic heart disease,Number,2019,7306281.844261858,8646864.611054854,6254299.9515562635
Prevalence,Global,Both,25 to 49,Ischemic heart disease,Number,2019,18050670.620549336,21254746.29235912,15551940.281922419
Prevalence,Global,Male,55 plus,Ischemic heart disease,Number,2019,94556810.77733065,106072556.18732807,84135248.15864165
Prevalence,Global,Female,55 plus,Ischemic heart disease,Number,2019,71146150.89138967,80409405.16666673,62822254.22032666
Prevalence,Global,Both,55 plus,Ischemic heart disease,Number,2019,165702961.66872033,186382461.9624603,147337390.19283718
Prevalence,Global,Male,60 to 79,Ischemic heart disease,Number,2019,65778263.72881461,74754864.6771849,58016141.54403935
Prevalence,Global,Female,60 to 79,Ischemic heart disease,Number,2019,45294028.676157065,52386933.17940915,39385541.15381112
Prevalence,Global,Both,60 to 79,Ischemic heart disease,Number,2019,111072292.40497167,127113101.80232374,97524555.56564674
Prevalence,Global,Male,65 to 74,Ischemic heart disease,Number,2019,36246918.18623612,41461813.07062282,31746814.038004108
Prevalence,Global,Female,65 to 74,Ischemic heart disease,Number,2019,24596870.821227714,28703446.797819283,21159805.428759478
Prevalence,Global,Both,65 to 74,Ischemic heart disease,Number,2019,60843789.007463835,70010941.10054946,52989272.25315666
Prevalence,Global,Male,75 plus,Ischemic heart disease,Number,2019,31394716.39352406,35589133.586380996,27612547.149300873
Prevalence,Global,Female,75 plus,Ischemic heart disease,Number,2019,30519265.582369804,35004370.437197804,26713327.295309246
Prevalence,Global,Both,75 plus,Ischemic heart disease,Number,2019,61913981.97589386,70568431.42688583,54327935.53239129
Prevalence,Global,Male,95 plus,Ischemic heart disease,Number,2019,339125.1066845637,408590.64052916516,283507.99555902486
Prevalence,Global,Female,95 plus,Ischemic heart disease,Number,2019,720974.2826741011,870402.172671452,602964.6660454869
Prevalence,Global,Both,95 plus,Ischemic heart disease,Number,2019,1060099.389358665,1272297.1642938203,885918.9628464109
Prevalence,Global,Male,75 to 84,Ischemic heart disease,Number,2019,24516000.303278092,27899024.855373964,21475220.807050034
Prevalence,Global,Female,75 to 84,Ischemic heart disease,Number,2019,21498914.06340966,24895123.081167005,18531917.95895652
Prevalence,Global,Both,75 to 84,Ischemic heart disease,Number,2019,46014914.366687745,52743085.19263059,40054734.6662721
Prevalence,Global,Male,20 to 54 years,Ischemic heart disease,Number,2019,19047298.01699945,22023433.353753235,16556704.620308602
Prevalence,Global,Female,20 to 54 years,Ischemic heart disease,Number,2019,12378673.729790736,14537430.579299262,10678466.003241504
Prevalence,Global,Both,20 to 54 years,Ischemic heart disease,Number,2019,31425971.746790186,36562206.12090754,27282410.569009062
Prevalence,Global,Male,55 to 89 years,Ischemic heart disease,Number,2019,92657630.8842972,103918092.16343062,82335078.98705347
Prevalence,Global,Female,55 to 89 years,Ischemic heart disease,Number,2019,67930240.06205171,77337698.62730795,59810173.043470666
Prevalence,Global,Both,55 to 89 years,Ischemic heart disease,Number,2019,160587870.94634888,181111280.2543948,142435848.1496602
Prevalence,Global,Male,60 to 89 years,Ischemic heart disease,Number,2019,80959906.21330017,91266608.83791512,71852342.29913314
Prevalence,Global,Female,60 to 89 years,Ischemic heart disease,Number,2019,61062765.84919496,69826717.02900198,53586815.85273448
Prevalence,Global,Both,60 to 89 years,Ischemic heart disease,Number,2019,142022672.0624951,160840841.24313307,125462924.0034364
Prevalence,Global,Male,65 to 89 years,Ischemic heart disease,Number,2019,65742454.68672672,74079434.92455529,58418209.17993284
Prevalence,Global,Female,65 to 89 years,Ischemic heart disease,Number,2019,51900225.57425956,59222888.88081762,45517404.4900841
Prevalence,Global,Both,65 to 89 years,Ischemic heart disease,Number,2019,117642680.2609863,133319982.30750136,103952927.38082322
Prevalence,Global,Male,70 to 89 years,Ischemic heart disease,Number,2019,47018614.319336794,53324517.364361346,41527419.09977341
Prevalence,Global,Female,70 to 89 years,Ischemic heart disease,Number,2019,39638286.46367525,45275682.09024921,34525691.737892486
Prevalence,Global,Both,70 to 89 years,Ischemic heart disease,Number,2019,86656900.78301205,98661946.86111896,76126909.16579202
Prevalence,Global,Male,75 to 94 years,Ischemic heart disease,Number,2019,31055591.286839493,35213392.88783748,27316792.123718984
